transactionId,userId,amount,timestamp,merchant,location,type,is_fraud
tx_285,user_233,3068.67,2025-02-02 07:22:36.680708,Hulu,"Rome, Italy",offline,1
tx_286,user_359,3786.36,2025-02-02 07:22:36.680708,PlayStation Store,"Mexico City, Mexico",online,0
tx_287,user_170,645.32,2025-02-02 07:22:36.680708,PlayStation Store,"Chicago, USA",offline,1
tx_288,user_203,2527.19,2025-02-02 07:22:36.680708,Lyft,"Vancouver, Canada",online,0
tx_289,user_155,4536.06,2025-02-02 07:22:36.680708,BestBuy,"Miami, USA",online,0
tx_290,user_281,3457.61,2025-02-02 07:22:36.680708,Hulu,"Beijing, China",offline,1
tx_291,user_174,3986.75,2025-02-02 07:22:36.680708,AliExpress,"Singapore, Singapore",offline,1
tx_292,user_212,1749.82,2025-02-02 07:22:36.680708,eBay,"London, UK",online,0
tx_293,user_132,1097.74,2025-02-02 07:22:36.680708,Disney+,"Melbourne, Australia",offline,1
tx_294,user_332,2911.66,2025-02-02 07:22:36.680708,PlayStation Store,"Vancouver, Canada",offline,1
tx_295,user_32,1345.23,2025-02-02 07:22:36.680708,Tesla,"Vancouver, Canada",offline,1
tx_296,user_149,1120.4,2025-02-02 07:22:36.680708,Zara,"Shanghai, China",offline,1
tx_297,user_34,51.01,2025-02-02 07:22:36.680708,Tesla,"Miami, USA",offline,1
tx_298,user_186,2081.35,2025-02-02 07:22:36.680708,Sephora,"Manchester, UK",offline,1
tx_299,user_419,909.3,2025-02-02 07:22:36.680708,Apple,"Dubai, UAE",offline,0
tx_300,user_50,4586.74,2025-02-02 07:22:36.680708,Microsoft Store,"San Francisco, USA",offline,1
tx_301,user_492,1745.64,2025-02-02 07:22:36.680708,Tesla,"Madrid, Spain",online,0
tx_302,user_45,4794.01,2025-02-02 07:22:36.680708,Amazon,"Los Angeles, USA",online,0
tx_303,user_35,1595.68,2025-02-02 07:22:36.680708,BestBuy,"Melbourne, Australia",offline,0
tx_304,user_91,3347.21,2025-02-02 07:22:36.680708,Adidas,"Chicago, USA",online,0
tx_305,user_25,2527.12,2025-02-02 07:22:36.680708,Zara,"Shanghai, China",offline,1
tx_306,user_438,731.73,2025-02-02 07:22:36.680708,Disney+,"Toronto, Canada",offline,1
tx_307,user_209,1124.48,2025-02-02 07:22:36.681709,Target,"Singapore, Singapore",offline,1
tx_308,user_34,2697.25,2025-02-02 07:22:36.681709,Adidas,"Seattle, USA",offline,0
tx_309,user_189,1759.51,2025-02-02 07:22:36.681709,Disney+,"Chicago, USA",offline,1
tx_310,user_369,4205.56,2025-02-02 07:22:36.681709,Nike,"San Francisco, USA",online,0
tx_311,user_362,4913.3,2025-02-02 07:22:36.681709,AliExpress,"Miami, USA",online,0
tx_312,user_151,4173.39,2025-02-02 07:22:36.681709,Lyft,"Beijing, China",online,0
tx_313,user_66,4166.49,2025-02-02 07:22:36.681709,Uber,"Vancouver, Canada",online,0
tx_314,user_277,675.55,2025-02-02 07:22:36.681709,Amazon,"London, UK",offline,1
tx_315,user_396,4401.7,2025-02-02 07:22:36.681709,Uber,"Melbourne, Australia",online,0
tx_316,user_70,4316.45,2025-02-02 07:22:36.681709,Zara,"Dubai, UAE",online,0
tx_317,user_392,3793.65,2025-02-02 07:22:36.681709,Burger King,"Dubai, UAE",offline,1
tx_318,user_372,3822.07,2025-02-02 07:22:36.681709,AliExpress,"Madrid, Spain",offline,1
tx_319,user_20,2406.39,2025-02-02 07:22:36.681709,PlayStation Store,"Toronto, Canada",offline,1
tx_320,user_144,1568.32,2025-02-02 07:22:36.681709,Hulu,"Seattle, USA",offline,1
tx_321,user_125,4644.97,2025-02-02 07:22:36.681709,Google Play,"Berlin, Germany",offline,1
tx_322,user_33,1786.8,2025-02-02 07:22:36.681709,Apple,"San Francisco, USA",online,0
tx_323,user_344,4197.04,2025-02-02 07:22:36.681709,BestBuy,"Manchester, UK",offline,1
tx_324,user_139,2426.47,2025-02-02 07:22:36.681709,Uber,"New York, USA",offline,1
tx_325,user_229,1806.81,2025-02-02 07:22:36.681709,H&M,"Rome, Italy",offline,1
tx_326,user_204,4185.71,2025-02-02 07:22:36.681709,AliExpress,"Miami, USA",offline,1
tx_327,user_443,2540.77,2025-02-02 07:22:36.681709,PlayStation Store,"Manchester, UK",offline,1
tx_328,user_222,1811.57,2025-02-02 07:22:36.681709,AliExpress,"Berlin, Germany",online,0
tx_329,user_45,151.2,2025-02-02 07:22:36.681709,eBay,"Manchester, UK",offline,1
tx_330,user_92,4068.76,2025-02-02 07:22:36.681709,McDonald's,"Seattle, USA",offline,1
tx_331,user_62,123.91,2025-02-02 07:22:36.681709,McDonald's,"Manchester, UK",offline,0
tx_332,user_338,3599.13,2025-02-02 07:22:36.681709,Apple,"London, UK",offline,1
tx_333,user_177,1405.75,2025-02-02 07:22:36.681709,Google Play,"Toronto, Canada",offline,1
tx_334,user_57,4991.83,2025-02-02 07:22:36.681709,Microsoft Store,"Singapore, Singapore",offline,1
tx_335,user_45,2278.4,2025-02-02 07:22:36.681709,AliExpress,"Miami, USA",online,0
tx_336,user_139,4511.87,2025-02-02 07:22:36.681709,Microsoft Store,"Melbourne, Australia",online,0
tx_337,user_167,4452.82,2025-02-02 07:22:36.681709,Amazon,"Los Angeles, USA",online,0
tx_338,user_196,2443.57,2025-02-02 07:22:36.681709,Target,"Seattle, USA",offline,1
tx_339,user_356,2963.42,2025-02-02 07:22:36.681709,Google Play,"São Paulo, Brazil",offline,1
tx_340,user_300,62.49,2025-02-02 07:22:36.681709,Microsoft Store,"Toronto, Canada",offline,1
tx_341,user_19,2211.02,2025-02-02 07:22:36.681709,Netflix,"Dubai, UAE",offline,1
tx_342,user_316,3159.05,2025-02-02 07:22:36.681709,McDonald's,"Shanghai, China",online,0
tx_343,user_364,1278.39,2025-02-02 07:22:36.681709,BestBuy,"Osaka, Japan",online,0
tx_344,user_379,1695.4,2025-02-02 07:22:36.681709,Lyft,"Paris, France",offline,1
tx_345,user_275,3584.57,2025-02-02 07:22:36.681709,Disney+,"Sydney, Australia",online,0
tx_346,user_10,4345.37,2025-02-02 07:22:36.681709,Starbucks,"Boston, USA",online,0
tx_347,user_444,3106.33,2025-02-02 07:22:36.681709,Netflix,"São Paulo, Brazil",offline,0
tx_348,user_15,3013.63,2025-02-02 07:22:36.681709,Walmart,"Manchester, UK",offline,1
tx_349,user_168,3247.87,2025-02-02 07:22:36.681709,Lyft,"New York, USA",online,0
tx_350,user_51,1030.77,2025-02-02 07:22:36.681709,Hulu,"Toronto, Canada",online,0
tx_351,user_293,3814.73,2025-02-02 07:22:36.681709,Sephora,"Dubai, UAE",offline,1
tx_352,user_241,133.28,2025-02-02 07:22:36.681709,Apple,"Shanghai, China",offline,1
tx_353,user_113,524.11,2025-02-02 07:22:36.681709,Zara,"Madrid, Spain",online,0
tx_354,user_69,1330.99,2025-02-02 07:22:36.681709,Google Play,"Dubai, UAE",offline,1
tx_355,user_463,1252.05,2025-02-02 07:22:36.681709,Burger King,"Mexico City, Mexico",offline,1
tx_356,user_332,3940.04,2025-02-02 07:22:36.681709,Lyft,"Paris, France",online,0
tx_357,user_155,413.43,2025-02-02 07:22:36.681709,Burger King,"Chicago, USA",offline,1
tx_358,user_265,97.63,2025-02-02 07:22:36.681709,AliExpress,"Madrid, Spain",online,0
tx_359,user_305,1089.23,2025-02-02 07:22:36.681709,Nike,"Singapore, Singapore",online,0
tx_360,user_284,4031.82,2025-02-02 07:22:36.681709,Sephora,"Houston, USA",offline,1
tx_361,user_488,3451.48,2025-02-02 07:22:36.681709,AliExpress,"Dubai, UAE",online,0
tx_362,user_12,4262.34,2025-02-02 07:22:36.681709,Walmart,"Osaka, Japan",offline,1
tx_363,user_199,742.97,2025-02-02 07:22:36.681709,H&M,"San Francisco, USA",online,0
tx_364,user_444,4667.11,2025-02-02 07:22:36.681709,Hulu,"Melbourne, Australia",online,0
tx_365,user_127,1677.45,2025-02-02 07:22:36.681709,eBay,"Beijing, China",offline,1
tx_366,user_40,2438.84,2025-02-02 07:22:36.681709,H&M,"Chicago, USA",online,0
tx_367,user_453,1166.39,2025-02-02 07:22:36.681709,Starbucks,"Miami, USA",offline,1
tx_368,user_57,4112.81,2025-02-02 07:22:36.681709,Netflix,"Osaka, Japan",online,0
tx_369,user_6,3632.05,2025-02-02 07:22:36.681709,Nike,"Kyiv, Ukraine",offline,1
tx_370,user_493,2794.9,2025-02-02 07:22:36.681709,Zara,"Beijing, China",offline,1
tx_371,user_136,1087.11,2025-02-02 07:22:36.681709,Netflix,"Sydney, Australia",online,0
tx_372,user_224,2382.64,2025-02-02 07:22:36.681709,IKEA,"Sydney, Australia",online,0
tx_373,user_122,3297.09,2025-02-02 07:22:36.681709,BestBuy,"Houston, USA",online,0
tx_374,user_86,1656.69,2025-02-02 07:22:36.681709,Burger King,"New York, USA",offline,1
tx_375,user_389,2051.91,2025-02-02 07:22:36.681709,IKEA,"Toronto, Canada",offline,1
tx_376,user_452,832.45,2025-02-02 07:22:36.681709,IKEA,"Beijing, China",online,0
tx_377,user_438,1684.88,2025-02-02 07:22:36.681709,Walmart,"Manchester, UK",online,0
tx_378,user_65,2127.86,2025-02-02 07:22:36.681709,Walmart,"Vancouver, Canada",online,0
tx_379,user_429,3795.9,2025-02-02 07:22:36.681709,Microsoft Store,"Tokyo, Japan",offline,0
tx_380,user_479,996.16,2025-02-02 07:22:36.681709,Nike,"Sydney, Australia",online,0
tx_381,user_200,1074.17,2025-02-02 07:22:36.681709,Disney+,"Tokyo, Japan",online,0
tx_382,user_231,656.37,2025-02-02 07:22:36.681709,Hulu,"Boston, USA",offline,1
tx_383,user_301,594.34,2025-02-02 07:22:36.681709,Nike,"Dubai, UAE",online,0
tx_384,user_327,1221.89,2025-02-02 07:22:36.681709,Adidas,"Houston, USA",online,0
tx_385,user_210,851.85,2025-02-02 07:22:36.681709,McDonald's,"Toronto, Canada",online,0
tx_386,user_353,1167.26,2025-02-02 07:22:36.681709,Lyft,"Beijing, China",online,0
tx_387,user_28,1241.62,2025-02-02 07:22:36.681709,Tesla,"Paris, France",online,0
tx_388,user_400,2758.86,2025-02-02 07:22:36.681709,BestBuy,"São Paulo, Brazil",online,0
tx_389,user_247,1771.65,2025-02-02 07:22:36.681709,Google Play,"Tokyo, Japan",offline,0
tx_390,user_193,3846.98,2025-02-02 07:22:36.681709,Tesla,"Houston, USA",offline,1
tx_391,user_236,419.34,2025-02-02 07:22:36.681709,H&M,"San Francisco, USA",offline,1
tx_392,user_175,3983.03,2025-02-02 07:22:36.681709,Google Play,"Manchester, UK",offline,1
tx_393,user_253,893.17,2025-02-02 07:22:36.681709,BestBuy,"Seattle, USA",offline,1
tx_394,user_224,4634.03,2025-02-02 07:22:36.681709,Uber,"Melbourne, Australia",offline,1
tx_395,user_270,2753.34,2025-02-02 07:22:36.681709,McDonald's,"Toronto, Canada",online,0
tx_396,user_22,4936.44,2025-02-02 07:22:36.681709,Amazon,"Kyiv, Ukraine",online,0
tx_397,user_2,2935.53,2025-02-02 07:22:36.681709,Microsoft Store,"Toronto, Canada",offline,1
tx_398,user_49,3091.75,2025-02-02 07:22:36.681709,Amazon,"Manchester, UK",online,0
tx_399,user_86,4303.12,2025-02-02 07:22:36.681709,Zara,"Tokyo, Japan",offline,1
tx_400,user_73,4623.9,2025-02-02 07:22:36.681709,Disney+,"San Francisco, USA",offline,1
tx_401,user_79,3649.06,2025-02-02 07:22:36.681709,Microsoft Store,"Seattle, USA",online,0
tx_402,user_69,3042.3,2025-02-02 07:22:36.683269,Amazon,"San Francisco, USA",online,0
tx_403,user_293,185.98,2025-02-02 07:22:36.683269,Google Play,"Miami, USA",offline,1
tx_404,user_23,1913.96,2025-02-02 07:22:36.683269,AliExpress,"New York, USA",online,0
tx_405,user_452,3068.54,2025-02-02 07:22:36.683269,H&M,"São Paulo, Brazil",offline,1
tx_406,user_486,1322.51,2025-02-02 07:22:36.683269,Sephora,"Osaka, Japan",offline,1
tx_407,user_401,1681.72,2025-02-02 07:22:36.683269,Apple,"Madrid, Spain",online,0
tx_408,user_209,2019.49,2025-02-02 07:22:36.683269,Tesla,"Shanghai, China",online,0
tx_409,user_464,2302.66,2025-02-02 07:22:36.683269,Zara,"Osaka, Japan",online,0
tx_410,user_196,3607.83,2025-02-02 07:22:36.683269,Lyft,"Rome, Italy",online,0
tx_411,user_13,1919.14,2025-02-02 07:22:36.683269,Apple,"Madrid, Spain",offline,1
tx_412,user_247,3127.21,2025-02-02 07:22:36.683269,eBay,"Beijing, China",online,0
tx_413,user_275,2031.62,2025-02-02 07:22:36.683269,McDonald's,"Toronto, Canada",online,0
tx_414,user_177,3193.11,2025-02-02 07:22:36.683269,eBay,"Kyiv, Ukraine",offline,1
tx_415,user_268,1899.16,2025-02-02 07:22:36.683269,eBay,"Manchester, UK",online,0
tx_416,user_381,771.57,2025-02-02 07:22:36.683269,Uber,"Boston, USA",online,0
tx_417,user_46,2224.02,2025-02-02 07:22:36.683269,Apple,"Singapore, Singapore",online,0
tx_418,user_358,261.37,2025-02-02 07:22:36.683269,Walmart,"Mexico City, Mexico",offline,1
tx_419,user_439,2684.23,2025-02-02 07:22:36.683269,Burger King,"Manchester, UK",online,0
tx_420,user_242,677.33,2025-02-02 07:22:36.683269,PlayStation Store,"Shanghai, China",online,0
tx_421,user_275,2094.13,2025-02-02 07:22:36.683269,Google Play,"Miami, USA",online,0
tx_422,user_205,1972.09,2025-02-02 07:22:36.683269,Tesla,"Kyiv, Ukraine",offline,1
tx_423,user_66,3247.71,2025-02-02 07:22:36.683269,Adidas,"San Francisco, USA",offline,1
tx_424,user_221,951.55,2025-02-02 07:22:36.683269,IKEA,"Seattle, USA",online,0
tx_425,user_109,3404.26,2025-02-02 07:22:36.683269,Adidas,"Berlin, Germany",offline,1
tx_426,user_149,4103.69,2025-02-02 07:22:36.683269,BestBuy,"São Paulo, Brazil",offline,1
tx_427,user_127,3381.02,2025-02-02 07:22:36.683269,Sephora,"Miami, USA",online,0
tx_428,user_92,479.67,2025-02-02 07:22:36.683269,McDonald's,"Beijing, China",offline,1
tx_429,user_431,3319.13,2025-02-02 07:22:36.683269,Netflix,"Berlin, Germany",offline,1
tx_430,user_14,188.55,2025-02-02 07:22:36.683269,Apple,"Paris, France",offline,0
tx_431,user_103,4406.96,2025-02-02 07:22:36.683269,Nike,"Houston, USA",online,0
tx_432,user_453,4607.53,2025-02-02 07:22:36.683269,eBay,"Singapore, Singapore",online,0
tx_433,user_29,3368.65,2025-02-02 07:22:36.683269,McDonald's,"Los Angeles, USA",online,0
tx_434,user_326,4849.71,2025-02-02 07:22:36.683269,Netflix,"Manchester, UK",offline,0
tx_435,user_62,4291.87,2025-02-02 07:22:36.683269,Target,"Berlin, Germany",online,0
tx_436,user_73,2428.35,2025-02-02 07:22:36.683269,Google Play,"Paris, France",offline,1
tx_437,user_6,165.57,2025-02-02 07:22:36.683269,eBay,"Melbourne, Australia",offline,1
tx_438,user_136,4142.33,2025-02-02 07:22:36.683269,Sephora,"São Paulo, Brazil",online,0
tx_439,user_442,3056.71,2025-02-02 07:22:36.683269,McDonald's,"Chicago, USA",online,0
tx_440,user_425,4240.0,2025-02-02 07:22:36.683269,AliExpress,"São Paulo, Brazil",online,0
tx_441,user_242,1817.62,2025-02-02 07:22:36.683269,Apple,"Madrid, Spain",offline,1
tx_442,user_73,473.25,2025-02-02 07:22:36.683269,Zara,"Beijing, China",offline,1
tx_443,user_191,3064.3,2025-02-02 07:22:36.683269,Uber,"Kyiv, Ukraine",offline,1
tx_444,user_479,1603.16,2025-02-02 07:22:36.683269,Amazon,"Toronto, Canada",online,0
tx_445,user_421,1375.48,2025-02-02 07:22:36.683269,Uber,"São Paulo, Brazil",offline,0
tx_446,user_452,4893.45,2025-02-02 07:22:36.683269,H&M,"San Francisco, USA",online,0
tx_447,user_286,777.08,2025-02-02 07:22:36.683269,Walmart,"Boston, USA",online,0
tx_448,user_63,143.0,2025-02-02 07:22:36.683269,H&M,"São Paulo, Brazil",offline,1
tx_449,user_1,1433.35,2025-02-02 07:22:36.683269,IKEA,"Madrid, Spain",online,0
tx_450,user_14,4646.67,2025-02-02 07:22:36.683269,Target,"Mexico City, Mexico",online,0
tx_451,user_8,4063.21,2025-02-02 07:22:36.683269,Amazon,"Rome, Italy",offline,1
tx_452,user_67,748.45,2025-02-02 07:22:36.683269,McDonald's,"New York, USA",online,0
tx_453,user_119,1576.56,2025-02-02 07:22:36.683269,PlayStation Store,"Vancouver, Canada",online,0
tx_454,user_24,4446.51,2025-02-02 07:22:36.683269,Adidas,"Paris, France",online,0
tx_455,user_299,4046.73,2025-02-02 07:22:36.683269,McDonald's,"Singapore, Singapore",offline,0
tx_456,user_247,3937.78,2025-02-02 07:22:36.683269,Google Play,"Houston, USA",offline,1
tx_457,user_144,218.08,2025-02-02 07:22:36.683269,Lyft,"Melbourne, Australia",offline,0
tx_458,user_154,3708.2,2025-02-02 07:22:36.683269,Burger King,"Los Angeles, USA",online,0
tx_459,user_327,2828.15,2025-02-02 07:22:36.683269,Walmart,"Dubai, UAE",online,0
tx_460,user_77,1052.42,2025-02-02 07:22:36.683269,Uber,"Beijing, China",offline,1
tx_461,user_46,4033.18,2025-02-02 07:22:36.683269,Tesla,"Kyiv, Ukraine",offline,1
tx_462,user_159,4349.58,2025-02-02 07:22:36.683269,Burger King,"Manchester, UK",offline,0
tx_463,user_436,248.33,2025-02-02 07:22:36.683269,AliExpress,"Los Angeles, USA",online,0
tx_464,user_226,784.99,2025-02-02 07:22:36.683269,IKEA,"Boston, USA",online,0
tx_465,user_398,2014.03,2025-02-02 07:22:36.683269,Lyft,"Dubai, UAE",offline,1
tx_466,user_100,250.25,2025-02-02 07:22:36.683269,PlayStation Store,"Beijing, China",online,0
tx_467,user_211,3191.09,2025-02-02 07:22:36.683269,eBay,"Kyiv, Ukraine",online,0
tx_468,user_338,1924.22,2025-02-02 07:22:36.683269,Lyft,"Kyiv, Ukraine",online,0
tx_469,user_421,2608.16,2025-02-02 07:22:36.683269,Starbucks,"Houston, USA",offline,1
tx_470,user_182,3902.42,2025-02-02 07:22:36.683269,Disney+,"Rome, Italy",offline,1
tx_471,user_374,2532.3,2025-02-02 07:22:36.683269,AliExpress,"Mexico City, Mexico",offline,1
tx_472,user_13,3295.14,2025-02-02 07:22:36.683269,Target,"São Paulo, Brazil",offline,1
tx_473,user_459,3750.51,2025-02-02 07:22:36.683269,Microsoft Store,"Paris, France",offline,1
tx_474,user_170,4022.21,2025-02-02 07:22:36.683269,Microsoft Store,"Osaka, Japan",offline,1
tx_475,user_239,3481.07,2025-02-02 07:22:36.683269,Disney+,"Shanghai, China",offline,1
tx_476,user_300,1576.59,2025-02-02 07:22:36.683269,Zara,"Dubai, UAE",offline,1
tx_477,user_496,4790.52,2025-02-02 07:22:36.684289,Netflix,"Boston, USA",offline,1
tx_478,user_175,475.73,2025-02-02 07:22:36.684289,BestBuy,"Seattle, USA",online,0
tx_479,user_471,1776.8,2025-02-02 07:22:36.684289,Lyft,"San Francisco, USA",online,0
tx_480,user_280,2240.27,2025-02-02 07:22:36.684289,Lyft,"Chicago, USA",online,0
tx_481,user_417,905.96,2025-02-02 07:22:36.684289,Starbucks,"Seattle, USA",online,0
tx_482,user_242,3559.24,2025-02-02 07:22:36.684289,Google Play,"Manchester, UK",online,0
tx_483,user_214,2269.23,2025-02-02 07:22:36.684289,Adidas,"Singapore, Singapore",online,0
tx_484,user_216,734.12,2025-02-02 07:22:36.684289,H&M,"Beijing, China",online,0
tx_485,user_394,1163.18,2025-02-02 07:22:36.684289,Disney+,"Singapore, Singapore",online,0
tx_486,user_330,2473.54,2025-02-02 07:22:36.684289,Adidas,"Houston, USA",online,0
tx_487,user_76,2284.99,2025-02-02 07:22:36.684289,Target,"Mexico City, Mexico",offline,1
tx_488,user_181,1210.9,2025-02-02 07:22:36.684289,Uber,"Paris, France",online,0
tx_489,user_180,838.56,2025-02-02 07:22:36.684289,Burger King,"Mexico City, Mexico",offline,1
tx_490,user_317,798.66,2025-02-02 07:22:36.684289,Target,"Manchester, UK",online,0
tx_491,user_356,3447.98,2025-02-02 07:22:36.684289,Target,"Melbourne, Australia",offline,1
tx_492,user_206,3112.4,2025-02-02 07:22:36.684289,Netflix,"Manchester, UK",offline,1
tx_493,user_218,135.07,2025-02-02 07:22:36.684289,Nike,"Berlin, Germany",online,0
tx_494,user_460,1656.78,2025-02-02 07:22:36.684289,Walmart,"Manchester, UK",offline,1
tx_495,user_10,2282.45,2025-02-02 07:22:36.684289,IKEA,"Mexico City, Mexico",offline,1
tx_496,user_154,1662.2,2025-02-02 07:22:36.684289,Uber,"Berlin, Germany",online,0
tx_497,user_133,2667.2,2025-02-02 07:22:36.684289,eBay,"Berlin, Germany",online,0
tx_498,user_372,533.32,2025-02-02 07:22:36.684289,Adidas,"Los Angeles, USA",online,0
tx_499,user_450,4192.01,2025-02-02 07:22:36.684289,IKEA,"Sydney, Australia",online,0
tx_500,user_140,1426.18,2025-02-02 07:22:36.684289,Starbucks,"São Paulo, Brazil",offline,1
tx_501,user_452,3601.54,2025-02-02 07:22:36.684289,Hulu,"Beijing, China",offline,1
tx_502,user_281,1867.65,2025-02-02 07:22:36.684289,Adidas,"Chicago, USA",offline,1
tx_503,user_490,2373.24,2025-02-02 07:22:36.684289,Lyft,"Boston, USA",online,0
tx_504,user_110,148.02,2025-02-02 07:22:36.684289,AliExpress,"Kyiv, Ukraine",offline,1
tx_505,user_61,2335.15,2025-02-02 07:22:36.684289,Tesla,"Boston, USA",offline,1
tx_506,user_263,4402.31,2025-02-02 07:22:36.684289,Nike,"Kyiv, Ukraine",offline,1
tx_507,user_334,4893.04,2025-02-02 07:22:36.684289,Burger King,"Houston, USA",online,0
tx_508,user_387,1303.08,2025-02-02 07:22:36.684289,Nike,"Sydney, Australia",online,0
tx_509,user_201,2148.02,2025-02-02 07:22:36.684289,BestBuy,"Osaka, Japan",online,0
tx_510,user_314,2655.52,2025-02-02 07:22:36.684289,H&M,"Boston, USA",online,0
tx_511,user_242,4081.43,2025-02-02 07:22:36.684289,Target,"Dubai, UAE",online,0
tx_512,user_142,3320.28,2025-02-02 07:22:36.684289,IKEA,"Berlin, Germany",online,0
tx_513,user_61,3376.0,2025-02-02 07:22:36.684289,Disney+,"Dubai, UAE",offline,1
tx_514,user_83,2443.61,2025-02-02 07:22:36.684289,Lyft,"Osaka, Japan",offline,1
tx_515,user_28,327.15,2025-02-02 07:22:36.684289,Target,"Manchester, UK",online,0
tx_516,user_244,3121.41,2025-02-02 07:22:36.684289,Walmart,"Manchester, UK",offline,1
tx_517,user_372,4476.52,2025-02-02 07:22:36.684289,McDonald's,"Vancouver, Canada",offline,1
tx_518,user_83,4162.72,2025-02-02 07:22:36.684289,Hulu,"São Paulo, Brazil",offline,1
tx_519,user_11,3523.88,2025-02-02 07:22:36.684289,H&M,"Shanghai, China",offline,1
tx_520,user_163,3798.59,2025-02-02 07:22:36.684289,Amazon,"London, UK",online,0
tx_521,user_443,96.17,2025-02-02 07:22:36.684289,Zara,"Manchester, UK",offline,1
tx_522,user_106,4224.2,2025-02-02 07:22:36.684289,Tesla,"Manchester, UK",offline,1
tx_523,user_141,3616.16,2025-02-02 07:22:36.684289,Uber,"Houston, USA",online,0
tx_524,user_31,3185.45,2025-02-02 07:22:36.684289,Nike,"Tokyo, Japan",offline,1
tx_525,user_133,4647.68,2025-02-02 07:22:36.684289,Starbucks,"Berlin, Germany",offline,1
tx_526,user_254,2512.52,2025-02-02 07:22:36.684289,Uber,"Shanghai, China",online,0
tx_527,user_413,1030.95,2025-02-02 07:22:36.684289,Microsoft Store,"San Francisco, USA",online,0
tx_528,user_476,2564.62,2025-02-02 07:22:36.684289,Netflix,"Beijing, China",offline,0
